ID_Partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
6105,IA_dificil,20,Victoria,4,Si
6106,IA_facil,20,Derrota,6,Si
6106,IA_medio,18,Derrota,4,Si
6106,IA_dificil,21,Victoria,7,Si
6107,IA_facil,20,Empate,6,Si
6107,IA_medio,19,Derrota,5,Si
6107,IA_dificil,20,Empate,4,Si
6108,IA_facil,18,Derrota,5,Si
6108,IA_medio,21,Victoria,6,Si
6108,IA_dificil,17,Derrota,4,Si
6109,IA_facil,20,Victoria,6,Si
6109,IA_medio,24,Derrota,7,Si
6109,IA_dificil,17,Derrota,5,Si
6110,IA_facil,18,Derrota,6,Si
6110,IA_medio,24,Derrota,8,Si
6110,IA_dificil,21,Victoria,5,Si
6111,IA_facil,21,Empate,5,Si
6111,IA_medio,21,Empate,6,Si
6111,IA_dificil,18,Derrota,6,Si
6112,IA_facil,17,Derrota,4,Si
6112,IA_medio,19,Derrota,6,Si
6112,IA_dificil,20,Victoria,5,Si
6113,IA_facil,18,Derrota,5,Si
6113,IA_medio,19,Derrota,5,Si
6113,IA_dificil,20,Victoria,4,Si
6114,IA_facil,17,Derrota,8,Si
6114,IA_medio,21,Victoria,6,Si
6114,IA_dificil,20,Derrota,6,Si
6115,IA_facil,20,Empate,6,Si
6115,IA_medio,17,Derrota,5,Si
6115,IA_dificil,20,Empate,7,Si
6116,IA_facil,19,Derrota,5,Si
6116,IA_medio,23,Derrota,6,Si
6116,IA_dificil,21,Victoria,7,Si
6117,IA_facil,20,Empate,4,Si
6117,IA_medio,18,Derrota,5,Si
6117,IA_dificil,20,Empate,7,Si
6118,IA_facil,17,Derrota,5,Si
6118,IA_medio,17,Derrota,5,Si
6118,IA_dificil,21,Victoria,4,Si
6119,IA_facil,17,Derrota,4,Si
6119,IA_medio,18,Derrota,4,Si
6119,IA_dificil,20,Victoria,4,Si
6120,IA_facil,21,Victoria,6,Si
6120,IA_medio,20,Derrota,6,Si
6120,IA_dificil,17,Derrota,6,Si
6121,IA_facil,17,Derrota,5,Si
6121,IA_medio,21,Victoria,5,Si
6121,IA_dificil,20,Derrota,5,Si
6122,IA_facil,19,Derrota,4,Si
6122,IA_medio,17,Derrota,5,Si
6122,IA_dificil,21,Victoria,7,Si
6123,IA_facil,20,Empate,5,Si
6123,IA_medio,17,Derrota,6,Si
6123,IA_dificil,20,Empate,6,Si
6124,IA_facil,18,Derrota,7,Si
6124,IA_medio,17,Derrota,4,Si
6124,IA_dificil,20,Victoria,7,Si
6125,IA_facil,20,Victoria,6,Si
6125,IA_medio,17,Derrota,4,Si
6125,IA_dificil,19,Derrota,5,Si
6126,IA_facil,19,Derrota,4,Si
6126,IA_medio,21,Empate,6,Si
6126,IA_dificil,21,Empate,5,Si
6127,IA_facil,18,Derrota,5,Si
6127,IA_medio,20,Empate,5,Si
6127,IA_dificil,20,Empate,8,Si
6128,IA_facil,17,Derrota,5,Si
6128,IA_medio,24,Derrota,7,Si
6128,IA_dificil,21,Victoria,4,Si
6129,IA_facil,17,Derrota,5,Si
6129,IA_medio,23,Derrota,5,Si
6129,IA_dificil,20,Victoria,6,Si
6130,IA_facil,19,Derrota,5,Si
6130,IA_medio,20,Victoria,5,Si
6130,IA_dificil,19,Derrota,7,Si
6131,IA_facil,18,Empate,7,Si
6131,IA_medio,18,Empate,5,Si
6131,IA_dificil,18,Empate,4,Si
6132,IA_facil,18,Derrota,6,Si
6132,IA_medio,22,Derrota,6,Si
6132,IA_dificil,19,Victoria,5,Si
6133,IA_facil,18,Derrota,7,Si
6133,IA_medio,21,Victoria,7,Si
6133,IA_dificil,20,Derrota,5,Si
6134,IA_facil,17,Derrota,5,Si
6134,IA_medio,18,Victoria,6,Si
6134,IA_dificil,17,Derrota,5,Si
6135,IA_facil,18,Derrota,6,Si
6135,IA_medio,20,Victoria,6,Si
6135,IA_dificil,19,Derrota,7,Si
6136,IA_facil,17,Derrota,6,Si
6136,IA_medio,18,Empate,7,Si
6136,IA_dificil,18,Empate,4,Si
6137,IA_facil,19,Victoria,6,Si
6137,IA_medio,22,Derrota,7,Si
6137,IA_dificil,17,Derrota,5,Si
6138,IA_facil,21,Victoria,5,Si
6138,IA_medio,22,Derrota,6,Si
6138,IA_dificil,17,Derrota,5,Si
6139,IA_facil,17,Derrota,4,Si
6139,IA_medio,17,Derrota,5,Si
6139,IA_dificil,18,Victoria,6,Si
6140,IA_facil,17,Derrota,3,Si
6140,IA_medio,21,Victoria,5,Si
6140,IA_dificil,17,Derrota,5,Si
6141,IA_facil,17,Derrota,5,Si
6141,IA_medio,24,Derrota,7,Si
6141,IA_dificil,19,Victoria,6,Si
6142,IA_facil,17,Derrota,6,Si
6142,IA_medio,17,Derrota,4,Si
6142,IA_dificil,19,Victoria,5,Si
6143,IA_facil,19,Empate,5,Si
6143,IA_medio,19,Empate,5,Si
6143,IA_dificil,19,Empate,5,Si
6144,IA_facil,19,Victoria,4,Si
6144,IA_medio,24,Derrota,8,Si
6144,IA_dificil,17,Derrota,5,Si
6145,IA_facil,17,Derrota,5,Si
6145,IA_medio,21,Victoria,6,Si
6145,IA_dificil,20,Derrota,6,Si
6146,IA_facil,20,Victoria,5,Si
6146,IA_medio,17,Derrota,4,Si
6146,IA_dificil,19,Derrota,6,Si
6147,IA_facil,18,Derrota,6,Si
6147,IA_medio,20,Derrota,5,Si
6147,IA_dificil,21,Victoria,5,Si
6148,IA_facil,20,Empate,7,Si
6148,IA_medio,19,Derrota,6,Si
6148,IA_dificil,20,Empate,5,Si
6149,IA_facil,17,Derrota,6,Si
6149,IA_medio,19,Victoria,7,Si
6149,IA_dificil,18,Derrota,4,Si
6150,IA_facil,17,Victoria,7,Si
6150,IA_medio,22,Derrota,6,Si
6150,IA_dificil,22,Derrota,5,Si
6151,IA_facil,18,Derrota,5,Si
6151,IA_medio,20,Victoria,4,Si
6151,IA_dificil,17,Derrota,4,Si
6152,IA_facil,18,Derrota,4,Si
6152,IA_medio,18,Derrota,4,Si
6152,IA_dificil,20,Victoria,8,Si
6153,IA_facil,17,Derrota,4,Si
6153,IA_medio,18,Victoria,6,Si
6153,IA_dificil,23,Derrota,6,Si
6154,IA_facil,20,Empate,4,Si
6154,IA_medio,22,Derrota,5,Si
6154,IA_dificil,20,Empate,7,Si
6155,IA_facil,22,Derrota,10,Si
6155,IA_medio,18,Empate,4,Si
6155,IA_dificil,18,Empate,6,Si
6156,IA_facil,19,Derrota,5,Si
6156,IA_medio,21,Victoria,5,Si
6156,IA_dificil,20,Derrota,7,Si
6157,IA_facil,21,Empate,7,Si
6157,IA_medio,17,Derrota,5,Si
6157,IA_dificil,21,Empate,5,Si
6158,IA_facil,18,Derrota,5,Si
6158,IA_medio,17,Derrota,4,Si
6158,IA_dificil,21,Victoria,4,Si
6159,IA_facil,17,Derrota,5,Si
6159,IA_medio,21,Victoria,5,Si
6159,IA_dificil,20,Derrota,7,Si
6160,IA_facil,17,Derrota,6,Si
6160,IA_medio,21,Victoria,6,Si
6160,IA_dificil,17,Derrota,6,Si
6161,IA_facil,17,Derrota,4,Si
6161,IA_medio,21,Victoria,7,Si
6161,IA_dificil,18,Derrota,4,Si
6162,IA_facil,18,Derrota,4,Si
6162,IA_medio,20,Victoria,5,Si
6162,IA_dificil,17,Derrota,4,Si
6163,IA_facil,18,Derrota,4,Si
6163,IA_medio,20,Empate,7,Si
6163,IA_dificil,20,Empate,6,Si
6164,IA_facil,20,Victoria,9,Si
6164,IA_medio,22,Derrota,7,Si
6164,IA_dificil,17,Derrota,4,Si
6165,IA_facil,17,Derrota,4,Si
6165,IA_medio,19,Derrota,4,Si
6165,IA_dificil,20,Victoria,7,Si
6166,IA_facil,17,Derrota,7,Si
6166,IA_medio,17,Derrota,5,Si
6166,IA_dificil,18,Victoria,4,Si
6167,IA_facil,18,Victoria,7,Si
6167,IA_medio,17,Derrota,3,Si
6167,IA_dificil,23,Derrota,8,Si
6168,IA_facil,21,Victoria,4,Si
6168,IA_medio,19,Derrota,4,Si
6168,IA_dificil,19,Derrota,5,Si
6169,IA_facil,17,Derrota,5,Si
6169,IA_medio,21,Victoria,4,Si
6169,IA_dificil,22,Derrota,6,Si
6170,IA_facil,19,Derrota,5,Si
6170,IA_medio,21,Empate,6,Si
6170,IA_dificil,21,Empate,6,Si
6171,IA_facil,18,Derrota,4,Si
6171,IA_medio,20,Victoria,5,Si
6171,IA_dificil,17,Derrota,5,Si
6172,IA_facil,17,Derrota,5,Si
6172,IA_medio,21,Victoria,7,Si
6172,IA_dificil,17,Derrota,7,Si
6173,IA_facil,18,Derrota,5,Si
6173,IA_medio,20,Victoria,6,Si
6173,IA_dificil,22,Derrota,8,Si
6174,IA_facil,19,Victoria,4,Si
6174,IA_medio,24,Derrota,5,Si
6174,IA_dificil,17,Derrota,6,Si
6175,IA_facil,20,Victoria,5,Si
6175,IA_medio,19,Derrota,6,Si
6175,IA_dificil,17,Derrota,5,Si
6176,IA_facil,17,Derrota,5,Si
6176,IA_medio,18,Derrota,7,Si
6176,IA_dificil,20,Victoria,6,Si
6177,IA_facil,18,Derrota,6,Si
6177,IA_medio,18,Derrota,7,Si
6177,IA_dificil,19,Victoria,5,Si
6178,IA_facil,19,Derrota,5,Si
6178,IA_medio,20,Empate,4,Si
6178,IA_dificil,20,Empate,6,Si
6179,IA_facil,17,Derrota,4,Si
6179,IA_medio,17,Derrota,5,Si
6179,IA_dificil,18,Victoria,6,Si
6180,IA_facil,20,Victoria,7,Si
6180,IA_medio,24,Derrota,7,Si
6180,IA_dificil,22,Derrota,6,Si
6181,IA_facil,17,Derrota,6,Si
6181,IA_medio,18,Victoria,4,Si
6181,IA_dificil,22,Derrota,6,Si
6182,IA_facil,17,Empate,6,Si
6182,IA_medio,23,Derrota,5,Si
6182,IA_dificil,17,Empate,5,Si
6183,IA_facil,19,Derrota,4,Si
6183,IA_medio,22,Derrota,5,Si
6183,IA_dificil,21,Victoria,5,Si
6184,IA_facil,22,Derrota,5,Si
6184,IA_medio,20,Empate,6,Si
6184,IA_dificil,20,Empate,4,Si
6185,IA_facil,18,Derrota,4,Si
6185,IA_medio,20,Victoria,5,Si
6185,IA_dificil,19,Derrota,5,Si
6186,IA_facil,20,Derrota,4,Si
6186,IA_medio,21,Victoria,5,Si
6186,IA_dificil,20,Derrota,6,Si
6187,IA_facil,17,Derrota,7,Si
6187,IA_medio,21,Victoria,6,Si
6187,IA_dificil,19,Derrota,6,Si
6188,IA_facil,20,Victoria,5,Si
6188,IA_medio,22,Derrota,5,Si
6188,IA_dificil,19,Derrota,6,Si
6189,IA_facil,17,Derrota,7,Si
6189,IA_medio,22,Derrota,6,Si
6189,IA_dificil,18,Victoria,5,Si
6190,IA_facil,18,Derrota,5,Si
6190,IA_medio,21,Victoria,7,Si
6190,IA_dificil,17,Derrota,5,Si
6191,IA_facil,20,Empate,5,Si
6191,IA_medio,17,Derrota,5,Si
6191,IA_dificil,20,Empate,5,Si
6192,IA_facil,18,Derrota,5,Si
6192,IA_medio,21,Empate,5,Si
6192,IA_dificil,21,Empate,7,Si
6193,IA_facil,19,Victoria,5,Si
6193,IA_medio,17,Derrota,3,Si
6193,IA_dificil,18,Derrota,6,Si
6194,IA_facil,19,Victoria,4,Si
6194,IA_medio,22,Derrota,6,Si
6194,IA_dificil,22,Derrota,7,Si
6195,IA_facil,19,Derrota,6,Si
6195,IA_medio,19,Derrota,5,Si
6195,IA_dificil,20,Victoria,7,Si
6196,IA_facil,18,Empate,7,Si
6196,IA_medio,18,Empate,4,Si
6196,IA_dificil,17,Derrota,5,Si
6197,IA_facil,17,Derrota,5,Si
6197,IA_medio,20,Empate,9,Si
6197,IA_dificil,20,Empate,8,Si
6198,IA_facil,19,Victoria,5,Si
6198,IA_medio,17,Derrota,5,Si
6198,IA_dificil,17,Derrota,8,Si
6199,IA_facil,17,Derrota,4,Si
6199,IA_medio,20,Empate,7,Si
6199,IA_dificil,20,Empate,6,Si
6200,IA_facil,20,Empate,8,Si
6200,IA_medio,24,Derrota,8,Si
6200,IA_dificil,20,Empate,4,Si
6201,IA_facil,19,Derrota,5,Si
6201,IA_medio,18,Derrota,5,Si
6201,IA_dificil,20,Victoria,7,Si
6202,IA_facil,18,Derrota,5,Si
6202,IA_medio,17,Derrota,5,Si
6202,IA_dificil,21,Victoria,5,Si
6203,IA_facil,19,Empate,5,Si
6203,IA_medio,19,Empate,4,Si
6203,IA_dificil,23,Derrota,7,Si
6204,IA_facil,17,Derrota,5,Si
6204,IA_medio,20,Victoria,6,Si
6204,IA_dificil,19,Derrota,5,Si
6205,IA_facil,18,Derrota,4,Si
6205,IA_medio,20,Victoria,7,Si
6205,IA_dificil,23,Derrota,7,Si
6206,IA_facil,17,Derrota,4,Si
6206,IA_medio,20,Victoria,8,Si
6206,IA_dificil,18,Derrota,5,Si
6207,IA_facil,17,Empate,5,Si
6207,IA_medio,17,Empate,3,Si
6207,IA_dificil,22,Derrota,7,Si
6208,IA_facil,18,Empate,4,Si
6208,IA_medio,22,Derrota,4,Si
6208,IA_dificil,18,Empate,4,Si
6209,IA_facil,20,Victoria,4,Si
6209,IA_medio,19,Derrota,5,Si
6209,IA_dificil,18,Derrota,4,Si
6210,IA_facil,17,Derrota,5,Si
6210,IA_medio,22,Derrota,6,Si
6210,IA_dificil,21,Victoria,7,Si
6211,IA_facil,17,Victoria,5,Si
6211,IA_medio,22,Derrota,9,Si
6211,IA_dificil,23,Derrota,6,Si
6212,IA_facil,22,Derrota,5,Si
6212,IA_medio,17,Derrota,4,Si
6212,IA_dificil,21,Victoria,5,Si
6213,IA_facil,18,Derrota,5,Si
6213,IA_medio,20,Victoria,7,Si
6213,IA_dificil,17,Derrota,6,Si
6214,IA_facil,18,Derrota,5,Si
6214,IA_medio,22,Derrota,4,Si
6214,IA_dificil,21,Victoria,6,Si
6215,IA_facil,22,Derrota,10,Si
6215,IA_medio,19,Derrota,4,Si
6215,IA_dificil,20,Victoria,6,Si
6216,IA_facil,22,Derrota,5,Si
6216,IA_medio,20,Victoria,6,Si
6216,IA_dificil,19,Derrota,5,Si
6217,IA_facil,20,Derrota,4,Si
6217,IA_medio,21,Empate,6,Si
6217,IA_dificil,21,Empate,6,Si
6218,IA_facil,17,Victoria,5,Si
6218,IA_medio,22,Derrota,7,Si
6218,IA_dificil,22,Derrota,5,Si
6219,IA_facil,22,Derrota,6,Si
6219,IA_medio,18,Derrota,6,Si
6219,IA_dificil,19,Victoria,5,Si
6220,IA_facil,19,Derrota,5,Si
6220,IA_medio,20,Derrota,4,Si
6220,IA_dificil,21,Victoria,4,Si
6221,IA_facil,21,Empate,4,Si
6221,IA_medio,21,Empate,6,Si
6221,IA_dificil,18,Derrota,7,Si
6222,IA_facil,17,Derrota,5,Si
6222,IA_medio,21,Victoria,6,Si
6222,IA_dificil,19,Derrota,5,Si
6223,IA_facil,18,Derrota,5,Si
6223,IA_medio,19,Victoria,5,Si
6223,IA_dificil,18,Derrota,6,Si
6224,IA_facil,20,Derrota,4,Si
6224,IA_medio,20,Derrota,6,Si
6224,IA_dificil,21,Victoria,7,Si
6225,IA_facil,20,Derrota,5,Si
6225,IA_medio,17,Derrota,6,Si
6225,IA_dificil,21,Victoria,5,Si
6226,IA_facil,21,Victoria,6,Si
6226,IA_medio,19,Derrota,5,Si
6226,IA_dificil,18,Derrota,6,Si
6227,IA_facil,17,Derrota,6,Si
6227,IA_medio,17,Derrota,6,Si
6227,IA_dificil,20,Victoria,6,Si
6228,IA_facil,18,Victoria,7,Si
6228,IA_medio,22,Derrota,5,Si
6228,IA_dificil,17,Derrota,5,Si
6229,IA_facil,19,Empate,7,Si
6229,IA_medio,19,Empate,6,Si
6229,IA_dificil,23,Derrota,7,Si
6230,IA_facil,18,Derrota,5,Si
6230,IA_medio,23,Derrota,6,Si
6230,IA_dificil,20,Victoria,6,Si
6231,IA_facil,19,Derrota,7,Si
6231,IA_medio,17,Derrota,7,Si
6231,IA_dificil,20,Victoria,6,Si
6232,IA_facil,17,Derrota,4,Si
6232,IA_medio,25,Derrota,7,Si
6232,IA_dificil,18,Victoria,6,Si
6233,IA_facil,18,Derrota,5,Si
6233,IA_medio,17,Derrota,4,Si
6233,IA_dificil,20,Victoria,5,Si
6234,IA_facil,19,Derrota,6,Si
6234,IA_medio,21,Victoria,6,Si
6234,IA_dificil,25,Derrota,7,Si
6235,IA_facil,19,Derrota,7,Si
6235,IA_medio,18,Derrota,5,Si
6235,IA_dificil,20,Victoria,5,Si
6236,IA_facil,18,Derrota,6,Si
6236,IA_medio,21,Empate,6,Si
6236,IA_dificil,21,Empate,6,Si
6237,IA_facil,19,Derrota,5,Si
6237,IA_medio,20,Victoria,6,Si
6237,IA_dificil,17,Derrota,5,Si
6238,IA_facil,18,Derrota,5,Si
6238,IA_medio,21,Victoria,6,Si
6238,IA_dificil,19,Derrota,5,Si
6239,IA_facil,19,Victoria,5,Si
6239,IA_medio,18,Derrota,5,Si
6239,IA_dificil,17,Derrota,7,Si
6240,IA_facil,21,Victoria,5,Si
6240,IA_medio,18,Derrota,4,Si
6240,IA_dificil,20,Derrota,6,Si
6241,IA_facil,22,Derrota,5,Si
6241,IA_medio,22,Derrota,7,Si
6241,IA_dificil,17,Victoria,4,Si
6242,IA_facil,21,Empate,5,Si
6242,IA_medio,21,Empate,4,Si
6242,IA_dificil,17,Derrota,6,Si
6243,IA_facil,19,Derrota,5,Si
6243,IA_medio,21,Victoria,6,Si
6243,IA_dificil,19,Derrota,6,Si
6244,IA_facil,17,Derrota,5,Si
6244,IA_medio,21,Victoria,7,Si
6244,IA_dificil,17,Derrota,4,Si
6245,IA_facil,21,Victoria,4,Si
6245,IA_medio,20,Derrota,6,Si
6245,IA_dificil,19,Derrota,5,Si
6246,IA_facil,21,Empate,4,Si
6246,IA_medio,19,Derrota,4,Si
6246,IA_dificil,21,Empate,5,Si
6247,IA_facil,21,Victoria,5,Si
6247,IA_medio,17,Derrota,6,Si
6247,IA_dificil,17,Derrota,4,Si
6248,IA_facil,19,Derrota,5,Si
6248,IA_medio,20,Victoria,6,Si
6248,IA_dificil,19,Derrota,5,Si
6249,IA_facil,20,Victoria,7,Si
6249,IA_medio,18,Derrota,5,Si
6249,IA_dificil,23,Derrota,6,Si
6250,IA_facil,17,Derrota,6,Si
6250,IA_medio,23,Derrota,4,Si
6250,IA_dificil,19,Victoria,5,Si
6251,IA_facil,18,Derrota,4,Si
6251,IA_medio,20,Victoria,4,Si
6251,IA_dificil,18,Derrota,8,Si
6252,IA_facil,17,Derrota,5,Si
6252,IA_medio,18,Empate,5,Si
6252,IA_dificil,18,Empate,6,Si
6253,IA_facil,18,Derrota,5,Si
6253,IA_medio,19,Derrota,7,Si
6253,IA_dificil,21,Victoria,7,Si
6254,IA_facil,21,Empate,5,Si
6254,IA_medio,17,Derrota,5,Si
6254,IA_dificil,21,Empate,7,Si
6255,IA_facil,18,Derrota,4,Si
6255,IA_medio,22,Derrota,7,Si
6255,IA_dificil,19,Victoria,7,Si
6256,IA_facil,19,Victoria,7,Si
6256,IA_medio,17,Derrota,7,Si
6256,IA_dificil,24,Derrota,5,Si
6257,IA_facil,17,Derrota,6,Si
6257,IA_medio,20,Victoria,6,Si
6257,IA_dificil,19,Derrota,5,Si
6258,IA_facil,19,Victoria,4,Si
6258,IA_medio,17,Derrota,6,Si
6258,IA_dificil,18,Derrota,4,Si
6259,IA_facil,17,Derrota,5,Si
6259,IA_medio,19,Empate,6,Si
6259,IA_dificil,19,Empate,4,Si
6260,IA_facil,17,Derrota,8,Si
6260,IA_medio,20,Victoria,5,Si
6260,IA_dificil,19,Derrota,4,Si
6261,IA_facil,18,Derrota,6,Si
6261,IA_medio,17,Derrota,5,Si
6261,IA_dificil,20,Victoria,5,Si
6262,IA_facil,17,Derrota,4,Si
6262,IA_medio,18,Victoria,6,Si
6262,IA_dificil,17,Derrota,4,Si
6263,IA_facil,19,Victoria,6,Si
6263,IA_medio,17,Derrota,4,Si
6263,IA_dificil,18,Derrota,6,Si
6264,IA_facil,17,Derrota,8,Si
6264,IA_medio,19,Victoria,6,Si
6264,IA_dificil,17,Derrota,5,Si
6265,IA_facil,22,Derrota,7,Si
6265,IA_medio,20,Victoria,6,Si
6265,IA_dificil,22,Derrota,7,Si
6266,IA_facil,18,Derrota,6,Si
6266,IA_medio,20,Empate,5,Si
6266,IA_dificil,20,Empate,4,Si
6267,IA_facil,19,Victoria,5,Si
6267,IA_medio,22,Derrota,10,Si
6267,IA_dificil,17,Derrota,5,Si
6268,IA_facil,21,Victoria,7,Si
6268,IA_medio,19,Derrota,5,Si
6268,IA_dificil,17,Derrota,7,Si
6269,IA_facil,19,Victoria,8,Si
6269,IA_medio,17,Derrota,5,Si
6269,IA_dificil,22,Derrota,6,Si
6270,IA_facil,17,Derrota,6,Si
6270,IA_medio,21,Victoria,6,Si
6270,IA_dificil,22,Derrota,6,Si
6271,IA_facil,20,Victoria,5,Si
6271,IA_medio,18,Derrota,5,Si
6271,IA_dificil,17,Derrota,4,Si
6272,IA_facil,18,Derrota,4,Si
6272,IA_medio,21,Victoria,6,Si
6272,IA_dificil,24,Derrota,6,Si
6273,IA_facil,17,Empate,7,Si
6273,IA_medio,22,Derrota,4,Si
6273,IA_dificil,17,Empate,6,Si
6274,IA_facil,17,Empate,6,Si
6274,IA_medio,17,Empate,4,Si
6274,IA_dificil,23,Derrota,7,Si
6275,IA_facil,19,Derrota,6,Si
6275,IA_medio,22,Derrota,5,Si
6275,IA_dificil,20,Victoria,4,Si
6276,IA_facil,19,Empate,6,Si
6276,IA_medio,19,Empate,6,Si
6276,IA_dificil,17,Derrota,4,Si
6277,IA_facil,18,Derrota,5,Si
6277,IA_medio,18,Derrota,5,Si
6277,IA_dificil,21,Victoria,6,Si
6278,IA_facil,22,Derrota,4,Si
6278,IA_medio,25,Derrota,6,Si
6278,IA_dificil,17,Victoria,5,Si
6279,IA_facil,17,Derrota,6,Si
6279,IA_medio,23,Derrota,8,Si
6279,IA_dificil,21,Victoria,5,Si
6280,IA_facil,20,Derrota,6,Si
6280,IA_medio,21,Victoria,6,Si
6280,IA_dificil,19,Derrota,6,Si
6281,IA_facil,17,Derrota,5,Si
6281,IA_medio,21,Empate,4,Si
6281,IA_dificil,21,Empate,5,Si
6282,IA_facil,17,Derrota,5,Si
6282,IA_medio,22,Derrota,4,Si
6282,IA_dificil,21,Victoria,6,Si
6283,IA_facil,19,Derrota,4,Si
6283,IA_medio,19,Derrota,6,Si
6283,IA_dificil,20,Victoria,5,Si
6284,IA_facil,18,Derrota,5,Si
6284,IA_medio,20,Victoria,7,Si
6284,IA_dificil,17,Derrota,5,Si
6285,IA_facil,17,Derrota,9,Si
6285,IA_medio,19,Derrota,6,Si
6285,IA_dificil,20,Victoria,5,Si
6286,IA_facil,17,Derrota,4,Si
6286,IA_medio,20,Victoria,5,Si
6286,IA_dificil,17,Derrota,4,Si
6287,IA_facil,17,Derrota,5,Si
6287,IA_medio,22,Derrota,5,Si
6287,IA_dificil,18,Victoria,4,Si
6288,IA_facil,21,Victoria,5,Si
6288,IA_medio,20,Derrota,7,Si
6288,IA_dificil,22,Derrota,4,Si
6289,IA_facil,20,Empate,6,Si
6289,IA_medio,20,Empate,6,Si
6289,IA_dificil,22,Derrota,6,Si
6290,IA_facil,20,Empate,4,Si
6290,IA_medio,18,Derrota,5,Si
6290,IA_dificil,20,Empate,8,Si
6291,IA_facil,20,Victoria,6,Si
6291,IA_medio,18,Derrota,6,Si
6291,IA_dificil,17,Derrota,5,Si
6292,IA_facil,19,Derrota,4,Si
6292,IA_medio,17,Derrota,4,Si
6292,IA_dificil,20,Victoria,6,Si
6293,IA_facil,22,Derrota,5,Si
6293,IA_medio,20,Victoria,7,Si
6293,IA_dificil,17,Derrota,5,Si
6294,IA_facil,22,Derrota,7,Si
6294,IA_medio,17,Derrota,4,Si
6294,IA_dificil,19,Victoria,7,Si
6295,IA_facil,18,Derrota,5,Si
6295,IA_medio,21,Victoria,6,Si
6295,IA_dificil,19,Derrota,6,Si
6296,IA_facil,17,Victoria,5,Si
6296,IA_medio,22,Derrota,8,Si
6296,IA_dificil,22,Derrota,6,Si
6297,IA_facil,18,Derrota,6,Si
6297,IA_medio,20,Victoria,5,Si
6297,IA_dificil,19,Derrota,5,Si
6298,IA_facil,17,Derrota,6,Si
6298,IA_medio,22,Derrota,7,Si
6298,IA_dificil,20,Victoria,6,Si
6299,IA_facil,19,Derrota,6,Si
6299,IA_medio,20,Victoria,6,Si
6299,IA_dificil,18,Derrota,4,Si
6300,IA_facil,21,Empate,6,Si
6300,IA_medio,21,Empate,5,Si
6300,IA_dificil,23,Derrota,6,Si
6301,IA_facil,20,Victoria,4,Si
6301,IA_medio,17,Derrota,5,Si
6301,IA_dificil,22,Derrota,5,Si
6302,IA_facil,20,Victoria,6,Si
6302,IA_medio,22,Derrota,6,Si
6302,IA_dificil,22,Derrota,5,Si
6303,IA_facil,18,Derrota,5,Si
6303,IA_medio,20,Empate,8,Si
6303,IA_dificil,20,Empate,6,Si
6304,IA_facil,17,Derrota,7,Si
6304,IA_medio,17,Derrota,6,Si
6304,IA_dificil,20,Victoria,6,Si
6305,IA_facil,19,Derrota,5,Si
6305,IA_medio,23,Derrota,6,Si
6305,IA_dificil,20,Victoria,6,Si
6306,IA_facil,18,Derrota,7,Si
6306,IA_medio,19,Victoria,6,Si
6306,IA_dificil,25,Derrota,7,Si
6307,IA_facil,18,Derrota,5,Si
6307,IA_medio,20,Victoria,5,Si
6307,IA_dificil,19,Derrota,6,Si
6308,IA_facil,17,Empate,4,Si
6308,IA_medio,17,Empate,5,Si
6308,IA_dificil,17,Empate,4,Si
6309,IA_facil,22,Derrota,7,Si
6309,IA_medio,20,Victoria,5,Si
6309,IA_dificil,18,Derrota,5,Si
6310,IA_facil,17,Empate,6,Si
6310,IA_medio,25,Derrota,6,Si
6310,IA_dificil,17,Empate,6,Si
6311,IA_facil,18,Derrota,3,Si
6311,IA_medio,21,Victoria,5,Si
6311,IA_dificil,17,Derrota,6,Si
6312,IA_facil,19,Derrota,5,Si
6312,IA_medio,20,Victoria,8,Si
6312,IA_dificil,18,Derrota,6,Si
6313,IA_facil,17,Derrota,5,Si
6313,IA_medio,21,Victoria,4,Si
6313,IA_dificil,18,Derrota,5,Si
6314,IA_facil,17,Derrota,4,Si
6314,IA_medio,22,Derrota,6,Si
6314,IA_dificil,19,Victoria,6,Si
6315,IA_facil,17,Derrota,6,Si
6315,IA_medio,21,Victoria,6,Si
6315,IA_dificil,24,Derrota,5,Si
6316,IA_facil,20,Derrota,5,Si
6316,IA_medio,21,Victoria,6,Si
6316,IA_dificil,20,Derrota,4,Si
6317,IA_facil,19,Derrota,5,Si
6317,IA_medio,20,Victoria,5,Si
6317,IA_dificil,19,Derrota,6,Si
6318,IA_facil,18,Derrota,5,Si
6318,IA_medio,19,Derrota,5,Si
6318,IA_dificil,20,Victoria,6,Si
6319,IA_facil,20,Victoria,6,Si
6319,IA_medio,17,Derrota,3,Si
6319,IA_dificil,22,Derrota,6,Si
6320,IA_facil,20,Victoria,5,Si
6320,IA_medio,18,Derrota,5,Si
6320,IA_dificil,17,Derrota,6,Si
6321,IA_facil,18,Derrota,5,Si
6321,IA_medio,20,Victoria,4,Si
6321,IA_dificil,17,Derrota,4,Si
6322,IA_facil,18,Derrota,6,Si
6322,IA_medio,20,Empate,8,Si
6322,IA_dificil,20,Empate,6,Si
6323,IA_facil,22,Derrota,5,Si
6323,IA_medio,24,Derrota,6,Si
6323,IA_dificil,17,Victoria,5,Si
6324,IA_facil,21,Victoria,5,Si
6324,IA_medio,20,Derrota,5,Si
6324,IA_dificil,22,Derrota,7,Si
6325,IA_facil,22,Derrota,6,Si
